method,noise_sigma,noise_trial,task_id,receiver_id,seed,n_injected,n_positive_injected,n_harmful_injected,n_positive_total,method_reward,validation_precision,false_rejection,total_tau_true,total_tau_observed
smtr_tci,0.3,3,57,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,60,agent1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,61,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,63,agent1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,64,agent1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,64,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,68,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.3,3,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,72,agent1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,77,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,2.0
smtr_tci,0.3,3,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,80,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,82,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,2.0
smtr_tci,0.3,3,82,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,84,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,85,agent1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,85,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,3,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.3,3,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,3,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,10,agent1,0,1,1,0,3,1.0,1.0,0.6666666666666666,1.0,1.0
smtr_tci,0.3,4,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,10,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,100,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,100,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,11,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,11,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,16,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,17,agent1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,27,agent1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.3,4,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,31,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.3,4,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,37,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.3,4,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,42,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,48,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,48,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,51,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,51,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,51,agent1,2,2,1,0,1,1.0,0.5,0.0,1.0,2.0
smtr_tci,0.3,4,57,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,2.0
smtr_tci,0.3,4,57,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,57,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,60,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,61,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,63,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,64,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.3,4,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,73,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,82,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,85,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,87,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,88,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.3,4,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.3,4,9,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.3,4,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,10,agent1,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
random_validation,0.3,0,10,agent1,2,2,1,0,1,1.0,0.5,0.0,1.0,1.0
random_validation,0.3,0,100,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,100,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,11,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,11,agent1,2,1,0,0,1,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,16,agent1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,16,agent1,1,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,17,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,17,agent1,1,2,0,0,1,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,19,agent1,0,1,0,1,0,0.0,0.0,0.0,-1.0,-1.0
random_validation,0.3,0,19,agent1,1,2,1,0,1,1.0,0.5,0.0,1.0,1.0
random_validation,0.3,0,19,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,2,agent1,2,3,1,0,1,1.0,0.3333333333333333,0.0,1.0,0.0
random_validation,0.3,0,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,21,agent1,2,3,0,0,1,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,22,agent1,0,3,0,0,0,1.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,22,agent1,1,3,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
random_validation,0.3,0,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
random_validation,0.3,0,23,agent1,2,3,2,0,2,2.0,0.6666666666666666,0.0,2.0,2.0
random_validation,0.3,0,26,agent1,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,26,agent1,1,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,26,agent1,2,3,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,27,agent1,0,3,0,0,0,1.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,27,agent1,1,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,27,agent1,2,2,0,0,0,1.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,29,agent1,0,2,0,0,1,0.0,0.0,1.0,0.0,-1.0
random_validation,0.3,0,29,agent1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,3,agent1,0,3,0,3,0,-2.0,0.0,0.0,-3.0,-3.0
random_validation,0.3,0,3,agent1,1,2,0,0,1,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,30,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,31,agent1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,31,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,32,agent1,0,1,0,1,0,0.0,0.0,0.0,-1.0,-1.0
random_validation,0.3,0,32,agent1,1,3,1,0,2,1.0,0.3333333333333333,0.5,1.0,1.0
random_validation,0.3,0,33,agent1,1,1,0,0,2,0.0,0.0,1.0,0.0,0.0
random_validation,0.3,0,33,agent1,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,34,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,34,agent1,1,3,1,0,2,1.0,0.3333333333333333,0.5,1.0,2.0
random_validation,0.3,0,34,agent1,2,2,1,0,2,1.0,0.5,0.5,1.0,1.0
random_validation,0.3,0,36,agent1,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,36,agent1,1,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,36,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,37,agent1,0,4,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,37,agent1,1,4,0,1,0,0.0,0.0,0.0,-1.0,0.0
random_validation,0.3,0,37,agent1,2,3,0,1,0,0.0,0.0,0.0,-1.0,-1.0
random_validation,0.3,0,41,agent1,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,41,agent1,1,2,1,0,4,1.0,0.5,0.75,1.0,1.0
random_validation,0.3,0,41,agent1,2,3,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,42,agent1,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,42,agent1,1,4,0,0,0,1.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,42,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,48,agent1,0,4,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,48,agent1,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,51,agent1,0,4,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,51,agent1,1,5,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,51,agent1,2,3,1,0,1,1.0,0.3333333333333333,0.0,1.0,1.0
random_validation,0.3,0,57,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,57,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,57,agent1,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,60,agent1,0,3,0,0,0,1.0,0.0,0.0,0.0,1.0
random_validation,0.3,0,60,agent1,1,5,0,0,0,1.0,0.0,0.0,0.0,1.0
random_validation,0.3,0,60,agent1,2,5,0,4,0,-3.0,0.0,0.0,-4.0,-4.0
random_validation,0.3,0,61,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,61,agent1,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,61,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,63,agent1,0,4,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,63,agent1,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,63,agent1,2,4,0,0,0,0.0,0.0,0.0,0.0,1.0
random_validation,0.3,0,64,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,64,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,65,agent1,0,2,0,1,0,0.0,0.0,0.0,-1.0,-1.0
random_validation,0.3,0,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,65,agent1,2,2,0,0,0,1.0,0.0,0.0,0.0,1.0
random_validation,0.3,0,68,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,68,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,68,agent1,2,4,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,69,agent1,0,2,0,2,0,-1.0,0.0,0.0,-2.0,-2.0
random_validation,0.3,0,69,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,69,agent1,2,1,1,0,4,1.0,1.0,0.75,1.0,1.0
random_validation,0.3,0,70,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,70,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,72,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,72,agent1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,73,agent1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,75,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,75,agent1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,75,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,76,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,77,agent1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,77,agent1,2,3,0,0,0,0.0,0.0,0.0,0.0,1.0
random_validation,0.3,0,79,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,79,agent1,2,5,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,8,agent1,0,3,0,1,0,0.0,0.0,0.0,-1.0,0.0
random_validation,0.3,0,80,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,80,agent1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,80,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,82,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,82,agent1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,84,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,84,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0
random_validation,0.3,0,84,agent1,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,85,agent1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,85,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,87,agent1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,87,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
random_validation,0.3,0,88,agent1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0
