scenario,method,task_id,seed,receiver_id,memory_id,expose_reward,withhold_reward,delta,decision
research,full_memory,research:50,3,receiver_2,syn-rese-050-a3,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_2,syn-rese-050-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_2,syn-rese-050-a5,1.0,0.0,1.0,validated
research,full_memory,research:50,3,receiver_2,syn-rese-050-a6,0.0,1.0,-1.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a3,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a4,0.0,1.0,-1.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a5,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,3,receiver_3,syn-rese-050-a6,0.0,1.0,-1.0,injected_unvalidated
research,retrieval,research:50,3,receiver_1,syn-rese-050-a1,1.0,0.0,1.0,validated
research,retrieval,research:50,3,receiver_1,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_1,syn-rese-050-a3,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_2,syn-rese-050-a1,1.0,0.0,1.0,validated
research,retrieval,research:50,3,receiver_2,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_2,syn-rese-050-a3,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_3,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_3,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,3,receiver_3,syn-rese-050-a3,1.0,1.0,0.0,injected_unvalidated
research,smtr_uniform,research:50,3,receiver_1,syn-rese-050-a1,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,3,receiver_1,syn-rese-050-a5,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:50,3,receiver_2,syn-rese-050-a1,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,3,receiver_2,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,3,receiver_3,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:50,3,receiver_3,syn-rese-050-a5,0.0,0.0,0.0,injected_unvalidated
research,smtr_receiver,research:50,3,receiver_1,syn-rese-050-a1,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,3,receiver_2,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,3,receiver_2,syn-rese-050-a1,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a2,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a3,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a5,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_1,syn-rese-050-a6,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a3,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a5,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_2,syn-rese-050-a6,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a1,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a2,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a3,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a5,1.0,0.0,1.0,validated
research,full_memory,research:50,4,receiver_3,syn-rese-050-a6,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:50,4,receiver_1,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,4,receiver_1,syn-rese-050-a2,1.0,0.0,1.0,validated
research,retrieval,research:50,4,receiver_1,syn-rese-050-a3,1.0,0.0,1.0,validated
research,retrieval,research:50,4,receiver_2,syn-rese-050-a1,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,4,receiver_2,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:50,4,receiver_2,syn-rese-050-a3,1.0,0.0,1.0,validated
research,retrieval,research:50,4,receiver_3,syn-rese-050-a1,1.0,0.0,1.0,validated
research,retrieval,research:50,4,receiver_3,syn-rese-050-a2,1.0,0.0,1.0,validated
research,retrieval,research:50,4,receiver_3,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_1,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_1,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_1,syn-rese-050-a2,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_2,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_2,syn-rese-050-a5,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:50,4,receiver_2,syn-rese-050-a2,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:50,4,receiver_3,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_3,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:50,4,receiver_3,syn-rese-050-a2,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_1,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_1,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_1,syn-rese-050-a2,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_2,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_3,syn-rese-050-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_3,syn-rese-050-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:50,4,receiver_3,syn-rese-050-a2,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a4,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a5,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_1,syn-rese-051-a6,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a4,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a5,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_2,syn-rese-051-a6,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a4,1.0,0.0,1.0,validated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a5,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,0,receiver_3,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_1,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_1,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_2,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_2,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_3,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_3,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,0,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_1,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_1,syn-rese-051-a6,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,0,receiver_2,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_2,syn-rese-051-a6,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,0,receiver_3,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,0,receiver_3,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,0,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_1,syn-rese-051-a6,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_1,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_2,syn-rese-051-a6,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_2,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_3,syn-rese-051-a4,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,0,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a5,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_1,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a5,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_2,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a5,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,1,receiver_3,syn-rese-051-a6,1.0,0.0,1.0,validated
research,retrieval,research:51,1,receiver_1,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,retrieval,research:51,1,receiver_1,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,1,receiver_1,syn-rese-051-a3,1.0,0.0,1.0,validated
research,retrieval,research:51,1,receiver_2,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,retrieval,research:51,1,receiver_2,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,1,receiver_2,syn-rese-051-a3,1.0,0.0,1.0,validated
research,retrieval,research:51,1,receiver_3,syn-rese-051-a1,0.0,1.0,-1.0,injected_unvalidated
research,retrieval,research:51,1,receiver_3,syn-rese-051-a2,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,1,receiver_3,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,1,receiver_1,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,1,receiver_1,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,1,receiver_2,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,1,receiver_2,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,1,receiver_3,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,1,receiver_3,syn-rese-051-a6,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,1,receiver_1,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,1,receiver_2,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,1,receiver_3,syn-rese-051-a6,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a2,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_1,syn-rese-051-a6,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a2,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_2,syn-rese-051-a6,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a2,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a4,1.0,1.0,0.0,injected_unvalidated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,2,receiver_3,syn-rese-051-a6,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_1,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_1,syn-rese-051-a2,1.0,0.0,1.0,validated
research,retrieval,research:51,2,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_2,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_2,syn-rese-051-a2,1.0,0.0,1.0,validated
research,retrieval,research:51,2,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_3,syn-rese-051-a1,1.0,1.0,0.0,injected_unvalidated
research,retrieval,research:51,2,receiver_3,syn-rese-051-a2,1.0,0.0,1.0,validated
research,retrieval,research:51,2,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_1,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_1,syn-rese-051-a2,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,2,receiver_2,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_2,syn-rese-051-a2,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,smtr_uniform,research:51,2,receiver_3,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_3,syn-rese-051-a2,1.0,0.0,1.0,validated
research,smtr_uniform,research:51,2,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_1,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_1,syn-rese-051-a2,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_2,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_2,syn-rese-051-a2,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_3,syn-rese-051-a5,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,smtr_receiver,research:51,2,receiver_3,syn-rese-051-a2,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a1,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_1,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a1,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_2,syn-rese-051-a6,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a1,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a3,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a4,0.0,0.0,0.0,injected_unvalidated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a5,1.0,0.0,1.0,validated
research,full_memory,research:51,3,receiver_3,syn-rese-051-a6,1.0,0.0,1.0,validated
research,retrieval,research:51,3,receiver_1,syn-rese-051-a1,1.0,0.0,1.0,validated
research,retrieval,research:51,3,receiver_1,syn-rese-051-a2,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,3,receiver_1,syn-rese-051-a3,0.0,0.0,0.0,injected_unvalidated
research,retrieval,research:51,3,receiver_2,syn-rese-051-a1,1.0,0.0,1.0,validated
